id,hotel_name,user,city,date,contrib,help_votes,question
4665,Mardi Gras Hotel & Casino,Guillian C,,Jul 2015,,,Do the rooms have ac? im syaying here this weekend n want to know if they come with a adjustable ac?
4666,Mardi Gras Hotel & Casino,Gregory C,"Santa Ana, United States",Jun 2015,2,5,Please... This place is horrible! Don't stay. Rude check in clerk
4667,Mardi Gras Hotel & Casino,McWench,"Los Altos Hills, California",Apr 2015,,,"Is this property SAFE for an older woman traveling alone ? I'm afraid to sanction my aunt's stay but she has her heart set on it due to the affordable nightly rate and ""free"" airport shuttle. I'm afraid the lower price may not be worth the risk to her health and/or safety. Please advise. Thanks !"
4668,Mardi Gras Hotel & Casino,Michael W,"Accrington, United Kingdom",Apr 2015,2,,as a frequent visitir can i request a room i have stayed in before
4669,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Jan 2015,30,33,Hi there can you tell me if Mel still drives the bus to the strip and back ?
4670,Mardi Gras Hotel & Casino,ManadoJeremy,"Manado, Indonesia",Dec 2014,344,102,"Good morning, when will you remove the soap dispenser in the shower which is no longer being used according to housekeeping. Also when will the AC control be removed from the wall as the guest needs to adjust the settings directly at the AC unit under the windows?"
4671,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Sep 2014,30,33,is the safes still in reception not in the rooms as before also is there a charge ?
4672,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Sep 2014,30,33,Does Terry work in laundry the guy from uk
4673,Mardi Gras Hotel & Casino,snazzer_10,"Leeds, United Kingdom",Sep 2014,30,33,Does jerry still work behind the bar in hotel
4674,Mardi Gras Hotel & Casino,Amelia,"Auckland Central, New Zealand",May 2014,23,8,Hi there I will be travelling to the USA in September this year and I was wondering does your restaurant cater for people who have Coeliac Disease (not allowed gluten)?
4675,Mardi Gras Hotel & Casino,Edwina2320,,Jan 2020,,,Este hotel pide depósito por la habitación? El transporte que se puede solicitar al aeropuerto es las 24 horas? Gracias
4676,Mardi Gras Hotel & Casino,Marcebrivo,,Sep 2018,36,7,Does the hotel receive packages (which may arrive before the guest)? Is there a charge ir fee for package reception?
4677,Mardi Gras Hotel & Casino,Vacation705438,,Sep 2018,,,quiero saber si es permitido el check out más tarde.....
4678,Mardi Gras Hotel & Casino,Gunilla R,,Jul 2017,,,Frukost hur mycket kostar den o vad finns att äta.
4679,Mardi Gras Hotel & Casino,Débora J,,Aug 2016,14,2,"The Hotel is safe ? Do not I care about luxury, I want a local ONLY to sleep , but the Security worries me ."
4680,Mardi Gras Hotel & Casino,O6o4lili,"Hialeah, Florida",Jul 2016,11,,Quiero ir a las vegas el año próximo pero desde ya estoy planeando todo por favor quiero saber si el transporte es bueno y como funciona sus comidas en fin todo si es recomendable y si hablan español por favor ayúdame
4681,Mardi Gras Hotel & Casino,TORRALFA,"Mexico City, Mexico",Feb 2015,6,,Hola tienen maquina de hielo funcionando y donde esta
4682,Serene Vegas Boutique Hotel,Rosita R. Begay,"Farmington, New Mexico",Jul 2018,1085,72,What’s the security deposit fee? And is their a security guards that watch parking lots???
4683,Serene Vegas Boutique Hotel,ivan b,"Siem Reap, Cambodia",Feb 2017,7,9,HI - the manager at the latest review states there are new renovations going on? When do you anticipate these renovations to finish up? thanks ivan ivanpbernstein
4684,Serene Vegas Boutique Hotel,charrison12,,Sep 2016,4,,My husband and I are coming here the 1st part of October for our honeymoon night and I'm terrified from the reviews. The pictures of this place are amazing but the reviews are scaring me!!!!!
4685,Serene Vegas Boutique Hotel,Belinda Terry,"Huntington Beach, California",Apr 2016,28,5,"hi- it's my understanding that this is an adult hotel??? ""traveled as a family""? I don't want kids at my hotel sorry-- I love kids but need a get-a-way so just wondering about that........."
4686,Serene Vegas Boutique Hotel,SueC2003,"Las Vegas, Nevada",Jan 2016,,,What is the pet policy? We have an 80 lb trained German Shepherd and a cat and are looking for somewhere to stay while we are in the process of moving.
4687,Serene Vegas Boutique Hotel,Danielle C,,Dec 2015,,,What additional charges apply to have a pet (cat) stay? Is the pet friendly policy for certain rooms or does it apply to all rooms the hotel offers?
4688,Serene Vegas Boutique Hotel,ladyT1981,"Phoenix, Arizona",Nov 2015,,,Do all the rooms come with soaking tubs?
4689,Serene Vegas Boutique Hotel,Veronica S,,Apr 2015,,,"Does any of the rooms have like a mini fridge inside? If so which ones, are we able to request for one?"
4690,Serene Vegas Boutique Hotel,Debbie A,"Las Vegas, Nevada, United States",Dec 2014,,,"I am planning a trip to Vegas next spring and was considering this hotel but after reading the reviews I am a little skeptical. I do not want a hotel that is rundown, gross, falling apart and has bugs. The pictures that I have found online make the place look fabulous but I know that internet photos can be deceiving so I am a little nervous about booking here."
4691,Serene Vegas Boutique Hotel,tricia0129,"Bowie, Maryland",Dec 2014,,,How far is this hotel from the strip?
4692,Serene Vegas Boutique Hotel,tricia0129,"Bowie, Maryland",Dec 2014,,,How far is this resort from the strip?
4693,Serene Vegas Boutique Hotel,Rui G,,Feb 2017,1,2,"Dear Michael Van, I have a lot of questions but i don't have Answers from your hotel I stayed at your Hotel from 15th to 17th January 2017. You took the price of 3 rooms which you have already been paid by Agoda. When do you intend to give me back the money?"
4694,Serene Vegas Boutique Hotel,Rui G,,Feb 2017,1,2,"Dear Michael Van, I have a lot of questions but i don't have Answers from your hotel I stayed at your Hotel from 15th to 17th January 2017. You took the price of 3 rooms which you have already been paid by Agoda. When do you intend to give me back the money?"
4695,Serene Vegas Boutique Hotel,Rui G,,Jan 2017,1,2,J'ai séjourné chez vous le 15 et 16 janvier 2017 vous m'avez prélevé le prix des 3 chambres qui vous avais déjà été payé par AGODA. Quand comptez vous me rembourser?
4696,Serene Vegas Boutique Hotel,LeoLeiria,"Porto Alegre, RS",Nov 2015,4,4,"Do they charge to receive packages? If yes, How much?"
4697,Renaissance Las Vegas Hotel,Gene-Trvls,"Augusta, Georgia",Nov 2021,890,177,What does the Destination Amenity Fee ($30) covers?
4698,Renaissance Las Vegas Hotel,Wineoooo,"Eau Claire, Wisconsin",Feb 2020,27,56,"Is the outdoor pool open year-round? If not, when does it open?"
4699,Renaissance Las Vegas Hotel,Kristi L,,Nov 2019,40,44,Is there a coffee pot or kettle in a standard guest room?
4700,Renaissance Las Vegas Hotel,Travelmoorenow,"Belleville, Michigan",Sep 2019,558,172,I stayed here a while ago and did laundry. Are there still self service laundry available? TIA.
4701,Renaissance Las Vegas Hotel,Jenny P,,Jul 2019,,,"Hi, is the use of the parking garage still included in the Destination Amenity Fee (for Hotel Guests)?"
4702,Renaissance Las Vegas Hotel,396george1967,"Los Angeles, California",Jun 2019,9,19,what are the concierge lounge hours? is it open on weekends?
4703,Renaissance Las Vegas Hotel,396george1967,"Los Angeles, California",Dec 2018,9,19,are key cards required to use elevators?
4704,Renaissance Las Vegas Hotel,Christa McLean,"Boston, Massachusetts",Sep 2018,2,,"Any info on the yoga class that is complimentary with the resort fee? ...Am I understanding that correct, I am not finding any info on the website."
4705,Renaissance Las Vegas Hotel,Christa McLean,"Boston, Massachusetts",Sep 2018,2,,"Any info on the yoga class that is complimentary with the resort fee? ...Am I understanding that correct, I am not finding any info on the website."
4706,Renaissance Las Vegas Hotel,Defelyn K,,May 2018,1,,"Hi, I would like to know if the hotel provide washer and dryer?"
4707,Renaissance Las Vegas Hotel,Kimberly W,"Newport News, Virginia",Aug 2017,19,7,"I see this hotel is groupon, the resort fee charged by the hotel is it incorporated in the groupon charge. Will it be a separate charge once checked in at the hotel."
4708,Renaissance Las Vegas Hotel,Kimberly W,"Newport News, Virginia",Aug 2017,19,7,Can the rooms be equipped with a microwave and mini fridge for a charge
4709,Renaissance Las Vegas Hotel,Janna W,,Aug 2017,4,,"How is the pool at the Renaissance? From the pictures, it looks like it is mostly shaded from the buildings?"
4710,Renaissance Las Vegas Hotel,Valdiri,"Ontario, Canada",Apr 2017,83,103,I see $35 for parking at the hotel - is this accurate for guests parking?
4711,Renaissance Las Vegas Hotel,Nancy D,"Bend, Oregon",Nov 2016,5,4,"How close to the Airport is this Hotel? Also, Will there be a lot of taxi's around 4:00a for an international flight?"
4712,Renaissance Las Vegas Hotel,MsCaroling,,Oct 2016,2,7,"Looking to book a relaxing massage, any suggestion for a reputable CLEAN spa nearby. Staying Oct 8 - Oct 11"
4713,Renaissance Las Vegas Hotel,mcgmarymary,"Louisville, Kentucky",Oct 2016,7,2,Are there resort fees
4714,Renaissance Las Vegas Hotel,Travelmoorenow,"Belleville, Michigan",Sep 2016,558,172,"Is there a shuttle from the airport, if so where do I pick it up at and do I need to reserve in advance?"
4715,Renaissance Las Vegas Hotel,Travelmoorenow,"Belleville, Michigan",Aug 2016,558,172,What products are in the bathroom? Is there mouthwash and make remover wipes? I need to know what to pack. Thanks for the advice.
4716,Renaissance Las Vegas Hotel,jennc,"shirley, NY",Jul 2016,25,30,Is there parking available for an 18 wheeler on site?
4717,Renaissance Las Vegas Hotel,Travelbugg13,"New York City, New York",May 2016,16,9,Are there mini fridges in the rooms?
4718,Renaissance Las Vegas Hotel,Nyszryyl13,Philippines,Dec 2015,,,Do you have Filipino food?
4719,Renaissance Las Vegas Hotel,venkatesh m,"Fremont, California",Nov 2015,13,,"Hi, I booked a breakfast package for 2 adults and 2 children under 12 using Expedia. Do kids eat free breakfast? What is the entitlement here? Can we get room service for breakfast instead of going to the restaurant?"
4720,Renaissance Las Vegas Hotel,chimpanzes,"Cumbria, England",Oct 2015,3,22,"We have the stay for breakfast package booked,it says 2 adults and 2 children under 12 There will be 3 adults in our room, what are we entitled to ?"
4721,Renaissance Las Vegas Hotel,NeedAVacation101,"Miami, Florida",Sep 2015,68,31,When was the hotel last renovated/ how old is it ? Thanks
4722,Renaissance Las Vegas Hotel,Tannertan,"Washington DC, District of Columbia",Aug 2015,83,36,How much does the breakfast cost
4723,Renaissance Las Vegas Hotel,Joesphinewong,VANCOUVER,Jul 2015,159,54,Is it free beer/drinks provide in VIP Concierge Lounge? What is the hours? Thanks
4724,Renaissance Las Vegas Hotel,swada007,"Henderson, Nevada",May 2015,,,I just called in to ask about breakfast for Platinum members on Saturday. I was told we would get a voucher for two for a breakfast buffet at Envy. I see in another response that breakfast is not offered on Saturday. Which is true?
4725,Renaissance Las Vegas Hotel,Lee019,Singapore,May 2015,35,3,"Hi. I've made reservation for my stay this coming June through the hotel website and got a confirmation number. I understand that prepayment is required so I provided the credit card details. However, the amount is not reflected in the credit card statement. Can someone please advice if the hotel rate is supposed to be charged before or after check in ? Thanks."
4726,Renaissance Las Vegas Hotel,richm4444,"Kalamazoo, Michigan",Mar 2015,313,106,Would you please provide more details on your Fitness Center / Gym? I could only find 1 picture (of cardio machines) on your website. I am more interested in free weights and weight lifting machines. Thank you.
4727,Renaissance Las Vegas Hotel,Becki-,Pennsylvania,Feb 2015,2,4,Is your pool currently open? Is it outdoors or indoors and is it heated?
4728,Renaissance Las Vegas Hotel,1491RJ,"East Syracuse, New York",Feb 2015,,,Do you provide shuttle service to the airport?
4729,Renaissance Las Vegas Hotel,millsusan1,,Dec 2014,4,1,"Do you have an executive lounge? If not, do you have free breakfast for platinum Marriotts?"
4730,Renaissance Las Vegas Hotel,Comeflywithm,,Oct 2014,12,12,Does the hotel provide shuttles to the strip?
4731,Renaissance Las Vegas Hotel,Maddyliefje,"Brasschaat, Belgium",Apr 2019,167,22,"Is de parking betalend of gratis? Wat wordt er bedoeld met ""'speciale' vouchers (verplicht)""?"
4732,Renaissance Las Vegas Hotel,Adrian M,"Province of Buenos Aires, Argentina",Apr 2016,32,25,"Hola ; Buenas , disculpa el atrevimiento de consultarte por el tema de manejarme en auto ; tengo programo el viaje para julio y estare en este hotel , la consulta es si voy donde estan las atracciones que creo q es la calle strip tengo donde estacionar tranquilo o no me conviene comerme en auto ??"
4733,Renaissance Las Vegas Hotel,Andrea Lucredio,"Sao Paulo, SP",Sep 2015,4,1,"Do This hotel have a self laundry ( coin machines, wash and dryer)?"
