hotel_name,location,wrote,rating,title,comment
Regency WAY Montevideo Hotel,"Santiago, Chile",December 2019,5,Excelente servicio e instalaciones,"Tuvimos una excelente experiencia en el hotel, la habitación impecable, súper amplia, el servicio, el desayuno completísimo, el área de estacionamiento cómoda y con mucha capacidad, realmente todo perfecto. Superó nuestras expectativas."
Regency WAY Montevideo Hotel,"Santiago, Chile",December 2019,5,Excelente,"Muy buena atención de todo el personal, ubicación muy buena, tamaño de habitación excelente, almuerzo y cena bastante buena de sabor y presentación. Los ambientes muy espaciosos y buenas instalaciones, el internet funciona perfecto."
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",December 2019,4,"Hospedaje por mes tuvo de negocio, buena ubicación y lugar seguro para salir!!!","Muy buen hospedaje , bien localizado, muy seguro para salir en diferentes horarios del día. Desayuno excelente. Faltan opciones sin gluten y sin lactosa que no sería imposible implementar para los huéspedes."
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",December 2019,4,Opinión Gerardo FOrtunato,"Sintesis buena. Cama demasiado blanda, resto del dormitorio ok. El estacionamiento se torna dificultoso por el acotado espacio entre pilares de estructura del edificio. Deberían estar señalizados con cintas reflectivas"
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",December 2019,5,Volveria,Fuimos con la familia a pasar el quinceañera day y utilizamos la habitacion hasta el otro dia. Nos alojamos en un departamento. Las instalaciones perfectas en diseño y confort. El personal muy amable y cordial. Muy limpio y bien ubicado. El lobby muy comodo y luminoso. Las camas amplias y confortables.
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",December 2019,5,Desde Paysandú.,Me encanta el hotel. Es ideal si vas en auto y en familia. La habitación es muy cómoda y ñ limpia. La señal de cable podría ser mejor. Tiene un muy buen desayuno. Viajamos siempre a Montevideo desde Paysandú.
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",December 2019,4,Si reservas por su web tenes mejor tarifa y late checkout 16hs,Muy confortable. Buena disposicion del personal y lindas instalaciones. Tarifa razonable. Correcto el desayuno. Recomiendo.esta muy bien ubicado y locomocion urbana en la misma avenida. Te dejan una atencion de bienvenida. Buen detalle
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",November 2019,4,"Muy flojo de colchones, opaca todo el resto muy bueno","Los colchones se encuentran demasiado usados y no son nada firmes por ende resultan poco saludables, más para personas acostumbradas a dormir en colchones ultra firmes por tener problemas en la columna vertebral."
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",November 2019,5,Muy buen hotel,"ubicado en un lugar muy tranquilo y seguro, con buen acceso a toda la ciudad. las piezas amplias y limpias. buen desayuno. la gente del hotel muy amable y cordial. wifi disponible sin problemas de conexión."
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",November 2019,5,personal,"Excelente, toda vez que viajo, me hospedo con Uds. y lo seguiria realizando, por ubicación , atención y buena comida, generalmente viajo al año por contar con familiares en Montevideo, Solo espero que continuen con la misma"
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",November 2019,5,Maravilloso,"Me pareció un excelente lugar para descansar y pasarla diferente, tienen muy buena ubicación apenas a 20 min caminando de playa Pocitos y playa Buceos, y a 10 min caminando del Shooping de Montevideo, adicionalmente tienen paradas de autobuces (colectivos) cerca, a dos cuadras y a una, llegan al centro de Montevideo, al terminal de Tres Cruce y a diferentes puntos. La atención por parte de los trabajadores increíble muy atentos y cordiales."
Regency WAY Montevideo Hotel,"Paysandu, Uruguay",November 2019,5,Muy buena atenciòn,"El hotel es muy confortable. Los empleados de recepción son super amables, siempre dispuestos a solucionar cualquier incoveniente que uno pueda plantearles, ya sea referencia al hotel como personales."
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Excelente,"El lugar es muy bonito, la atención de primera, las habitaciones muy bonitas, recomiendo que lleven adaptador para enchufar el celular, la heladera no enfría demasiado, desp el resto es muy bueno lo súper recomiendo"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Excelente,"Todo perfecto, personal siempre atentos a las solicitados por los pasajeros y por supuesto ante cualquier situación era solucionado rapidamente . Impecable la limpieza y el desayuno bufette muy completo"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Buena Estadía,"en las 3 noches de estadía, buenas habitaciones, buen desayuno , lugar céntrico, con estacionamiento interior, buen Internet, muy buena atención y disposición del personal del hotel. En general se puede descansar bien luego de un día de recorrer la ciudad."
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,muy recomendable,"Los recepcionistas super amables y efcicientes, el hotel cómodo y limpio, el Desayuno impecable, con opción de comer en el patio en verano. Fácil acceso al Shopping Montevideo a pie. la calle Rivera tiene lineas de colectivo para moverse por Montevideo. 10 puntos!"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Excelente,"todo genial, la atención es grandiosa, la limpieza, la ubicación, la pasamos barbaro, fue nuestra segunda visita y seguiran muchas mas!!! nos volveremos a ver el año que viene si Dios quiere, gracias por todo"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,3,Para una estadía corta,"La zona del hotel no me gusto nada. Cuando llegamos nos dieron la habitación 311 que tenía muy feo olor a cloaca, pedimos el cambio y nos pasaron a la 515. El chico de la recepción nos dijo que nos pedía disculpas, que la habitación estaba limpia pero que tenían un problema de cañerías que los excedía, el olor era realmente nauseabundo. El colchón demasiado hundido y el desayuno correcto. Me parece un robo 12 dólares el parking. No volvería, creo que hay muchos mejores hoteles y en mejor zona por misma plata."
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Excelente hotel,"La estadía fue muy buena. La habitación muy cómoda y con todo lo necesario. La atención del personal y el desayuno excelente. Nada para quejarse. Algo para destacar es que la habitación tenía frigobar, microondas y elementos de bazar"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,hotel excelente,muy buena ubicacion excelente atencion el personal muy bueno se ofrecieron excursiones muy buenas excekente atencion de todo el personal muy cerca del shopiing habitacion super limpia gran television.
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,4,personal,"1) Mejorar instalaciones Piscina 2) Mejorar instalaciones comedor para almuerzo y cena respecto como así también el personal y menú (similar a las instalaciones, personal y menú del Regency Golf) 3) Solucionar olor a cloaca, cuando se utiliza pileta de las kitchens En otro aspecto el Hotel cumplió con mis expectativas"
Regency WAY Montevideo Hotel,"Buenos Aires, Argentina",November 2019,5,Todo 10 puntos,"Nos atendieron con amabilidad en todo momento, pese a que estuvimos sólo una noche. El único punto negativo fue la habitación, que daba a la calle y se escuchaba el ruido de los autos. Pero todo estaba en perfecto estado. Volveríamos en otra ocasión."
Regency WAY Montevideo Hotel,"La Plata, Argentina",November 2019,3,Lindo Hotel,Agradable y moderno. Buen servicio y ubicación. Tranquilo y con variados espacios para distenderse después de una jornada laboral. Con piscina y gimnasio para realizar actividades y desconectarse un rato.
Regency WAY Montevideo Hotel,"La Plata, Argentina",October 2019,4,Estadia,Si bien mi opnión es buena el restoran demasiado caro para el nivel de la mercaderpia que no si vien no era mala y en la habitación el cochón demasiado usado. LLegamos tarde y tenía mas que agua en la heladera
Regency WAY Montevideo Hotel,"La Plata, Argentina",November 2019,5,Que buen y agradable Lugar,"Muy buena atención del personal, muy agradable, todo muy limpio, rico desayuno y muy buena ubicación a 7 minutos de la playa caminando, shopping cerca, farmacia y locales de comida alrededor, Divino!!!"
Regency WAY Montevideo Hotel,"La Plata, Argentina",October 2019,3,Hotel normal.,"Hotel normal. Buena atención del personal. Las habitaciones podrían estar mejor (la mía era cómoda pero la cama bastante floja). El desayuno está bien, es completo, aunque podrían variarlo un poco más, además cuando había mucha gente en el hotel se llenaba rápido el restaurant. La ubicación es excelente."
Regency WAY Montevideo Hotel,"La Plata, Argentina",November 2019,5,La ubicación es ideal! Y el hotel muy lindo,"La ubicación es ideal para pasear, en una zona segura y linda.. A pocas cuadras del shopping y de la rambla.. El hotel muy lindo, el cuarto amplio, cama cómoda. El desayuno muy completo también. ¿Para criticar? El gym... Es muy pequeño."
Regency WAY Montevideo Hotel,"La Plata, Argentina",November 2019,5,Recomiendo,"Recomendable. La ubicación es buena, las habitaciones son espaciosas, con cierto espacio de cocina, el baño todo impecable, y el desayuno es muy bueno. Aunque pequeños, cuenta con piscina y gimnasio. Volveria!"
Regency WAY Montevideo Hotel,"La Plata, Argentina",October 2019,5,Muy buena,"Es la segunda vez que voy, muy buena atención y disposición del personal. La relación calidad-precio está muy bien para todo lo que ofrece el hotel. Uno de los mejores puntos del hotel es su ubicación."
Regency WAY Montevideo Hotel,"La Plata, Argentina",November 2019,5,Exelente hotel,"Un servicio excepcional, todo muy cómodo, limpio y lindo. El desayuno completo y delicioso, los empleados muy amables y atentos, la cama es exelente para descansar. Buen punto de ubicación a 3 cuadras del centro comercial recomiendo."
Regency WAY Montevideo Hotel,"La Plata, Argentina",October 2019,5,Excelente servicio,"Todo muy lindo las personas que trabajan ahí son muy atentas y amables siempre dispuestas ayudar, el desayuno rico todo muy bueno desde que llegamos hasta que nos fuimos 100%recomendable para todos...."
Regency WAY Montevideo Hotel,"La Plata, Argentina",October 2019,4,buena atencion,"buena ubicación del hotel, fácil acceso a locomoción, lugares de comercio, casa de cambio, lugares de comida y cercanía a playa. El desayuno bien. Atención del personal muy amable, en especial Federico"
Regency WAY Montevideo Hotel,"Punta del Este, Uruguay",October 2019,4,Muy bien ubicado,"Muy bien ubicado, habitaciones grandes, buena calidad de descanso, no se escuchan ruidos externos, el colchón tal vez esté para cambiar, tendría que agrandar el desayunador hay mucha gente y no da, buen servicio tal vez escaso de personal,"
Regency WAY Montevideo Hotel,"Punta del Este, Uruguay",October 2019,5,Muy bueno,"El estacionamiento debería estar incluido y no cobrarse USS 12 es la cuarta vez que vamos nos sentimos muy cómodos el hotel,sus empleados son muy buenos y capaces la piscina y los espacios son muy lindos."
Regency WAY Montevideo Hotel,"Punta del Este, Uruguay",October 2019,5,Opinión hotel,El hotel es muy bueno y el servicio también. El bar debería estar por lo menos hasta las 00.00 y no hasta las 22. El frigobar de la habitación debería tener más alternativas y no solamente botellas de agua.
Regency WAY Montevideo Hotel,"Punta del Este, Uruguay",October 2019,4,"De volver a Montevideo, sin dudas los volvería a elegir!","Recomendado! Desde el primer minuto el personal me hizo sentir en casa, siendo muy atentos, cálidos y siempre con una sonrisa. La ubicación es otro punto favorable, ya que está muy cerca de un Mall y de la costa. Respecto al desayuno, muy bueno, contundente y surtido. Sobre las habitaciones, estas, se distringuen del común de los hoteles por tener una cocina, pero muy limpias y cómodas; como crítica constructiva, mencionar que las camas individuales en habitaciones doble son muy angostas, que para una persona que se desplaza mientras duerme podría ser un problemas.-"
