id,hotel_name,user,city,date,contrib,help_votes,question
3951,The Meridian Hotel,Maria Marta T,"Buenos Aires, Argentina",Nov 2016,8,9,Does it have complimentary breakfast and a kitchenette ? It is said in the description of the hotel but not mentioned in the reviews. Thanks a lot !
3952,The Meridian Hotel,res17,"Hammond, Louisiana",Nov 2016,3,1,We are going on a Disney cruise in February. Does this hotel shuttle to the port?
3953,The Meridian Hotel,joonstar,"Durham, United Kingdom",Oct 2016,114,42,Hi. What additional facilities are offered in the club rooms? Many thanks
3954,The Meridian Hotel,Yelif,"Konak, Turkey",Oct 2016,2,3,Does it have an access to the beach?
3955,The Meridian Hotel,ewelinazybala,"Toronto, Canada",Oct 2016,,,Do you have security box in the room
3956,The Meridian Hotel,Miguel L,,Oct 2016,,,How Much cost the Valet
3957,The Meridian Hotel,Urbanica Team,"Buenos Aires, Argentina",Oct 2016,18,,"Ester, tenemos el servicio de transfer in- out desde el aeropuerto pero es complementario. Si estas interesada podemos combinar para que te esperen en el horario en que llega tu vuelo. El servicio no es caro, depende de los horarios y cantidad de personas que viajan contigo. Si quieres envíanos un mail al hotel te damos alternativas con precios. Muchas gracias, esperamos verte por aquí."
3958,The Meridian Hotel,CANJTN,"Valparaiso, Indiana",Sep 2016,218,38,How do you reserve the beach cabanas? what is the charge? Is there a resort charge for this hotel?
3959,The Meridian Hotel,Rob S,"Grapevine, Texas",Sep 2016,110,33,Does this property have shuttle service from MIA and to Port of Miami for the cruise lines?
3960,The Meridian Hotel,Kitti1,,Aug 2016,217,90,Do you supply transportation from the airport? We are arriving later in the evening & would imagine that it would be at least 10pm before we clear customs. Thank you!
3961,The Meridian Hotel,Explorer65502562780,,May 2020,,,"I saw on Booking that the hotel blocks some money on our bank card before we arrive, how much money do they block?"
3962,The Meridian Hotel,Explorer65502562780,,May 2020,,,"Hi, I'd like to know how much is the deposit for 6 nights at the hotel."
3963,The Meridian Hotel,vi_nascimentoo,"Sao Paulo, SP",Dec 2019,,,Boa noite! Vou me hospedar nesse hotel em Janeiro de 2020! Gostaria de saber se as tomadas são 220v ou 120v? Ou se tem os dois! Obrigada
3964,The Meridian Hotel,Lelo,"Rio Negro, PR",Dec 2019,64,16,Do you have triple rooms with three single beds? We need trhee of them because we are nine people
3965,The Meridian Hotel,daniela,"Talca, Chile",Oct 2019,2,,Hola Me gustaría saber si el hotel recibe paquetes que puedan enviarme distintas tiendas antes de mi llegada y si esto tiene algún costo adicional. quedo atenta a su respuesta
3966,The Meridian Hotel,Jean F,"Sao Paulo, SP",Aug 2019,183,73,"Olá, o hotel possui estacionamento? Tem algum custo?"
3967,The Meridian Hotel,Renato S,"Sao Paulo, SP",Aug 2019,31,20,"Trip advisor says this hotel has shuttle service to the airport. How does it work please? Is this free? If not, how much is it? Thanks"
3968,The Meridian Hotel,Adri F,"Assen, The Netherlands",Jun 2019,82,32,"Hello, I'm interested in this hotel and I would like to know if they offer a shuttle from the hotel to the airport (MIA). Also if it's for free or paid because the droff costs at the airport are extremelly high. Thank you very much"
3969,The Meridian Hotel,AFTMRJ,"Brasilia, DF",May 2019,19,33,Recebe encomendas? Cobram por isso?
3970,The Meridian Hotel,2titos,"Montevideo, Uruguay",Mar 2019,257,82,"Buenas, este hotel tiene parking??"
3971,The Meridian Hotel,Handel Meireles,,Mar 2019,20,7,Is there parking in the hotel ? How much ?
3972,The Meridian Hotel,marianhz33,"Buenos Aires, Argentina",Jan 2019,54,76,"hola queria saber si el hotel cuenta con un jacuzzi aparte de la pileta exterior? tambien si las habitaciones tienen banera o solo ducha y si en la tarifa esta incluido el desayuno, muchas gracias"
3973,The Meridian Hotel,Kim S,"Oslo, Norway",Jan 2019,,,Tilbyr dette hotellet strandhåndklær?
3974,The Meridian Hotel,macoguayaquil,,Jan 2019,1,,"Hola, hay jacuzzi en el edificio?"
3975,The Meridian Hotel,Lotta J,,Nov 2018,,,Hur funkar det med transport från flygplatsen?
3976,The Meridian Hotel,Lotta J,,Nov 2018,,,Hur funkar det med transport från flygplatsen?
3977,The Meridian Hotel,andreadechile,"Santiago, Chile",Nov 2018,3,,Hola. Incluye desayuno?
3978,The Meridian Hotel,Valetar,"Saint-Soupplets, France",Jul 2018,32,,Hi how much is the breakfast per person please? Thank you
3979,The Meridian Hotel,Marcela F,"Buenos Aires, Argentina",May 2018,126,29,"Buenos días, quisiera saber si el hotel cobra fee resort y de ser así cual es el costo? gracias."
3980,The Meridian Hotel,marifragab,"Juiz de Fora, MG",Feb 2018,1,2,"O hotel oferece late check out? Se sim, qual o valor aproximado?"
3981,The Meridian Hotel,Anna K,,Jan 2018,3,3,Есть ли у отеля парковка? Мы планируем взять автомобиль на прокат и нам нужна парковка
3982,The Meridian Hotel,Nancy S,,Dec 2017,6,2,Good morning. Do you have bike for a child who is 7 years old?
3983,The Meridian Hotel,Rodrigo M,"Sao Paulo, SP",Dec 2017,26,7,"Is there fee (Resort tax), if yes, how much is?"
3984,The Meridian Hotel,LaPl76,"Le Havre, France",Dec 2017,6,2,Y a t il un Parking?
3985,The Meridian Hotel,Manuela M,,Nov 2017,7,,Hi! We would like to know if the pool has warm water. Thanks
3986,The Tony Hotel South Beach,Jackie061810,"Madison, Wisconsin",Apr 2022,67,19,Is breakfast included in your stay?
3987,The Tony Hotel South Beach,Christian1000,"Center Moriches, New York",Nov 2021,2,2,Is there a room service menu?
3988,The Tony Hotel South Beach,Matt H,"Kitty Hawk, North Carolina",May 2021,23,12,whats the cancellation policy
3989,The Tony Hotel South Beach,sandstring,cumbria,Jan 2020,974,72,"We will be arriving at the hotel in the morning, around 9am is it possible to leave luggage and use the pool facilities until check in? Thanks"
3990,The Tony Hotel South Beach,Ciara W,"Greenwood, Indiana",Oct 2019,199,35,What time does the pool close?
3991,The Tony Hotel South Beach,Weezywoo,England,May 2019,24,13,Are towels provided around the hotel pool for guests please?
3992,The Tony Hotel South Beach,Jazzy S,"Cockburn, Australia",Apr 2019,27,39,"Hi, we are a family of 2a and 2c and would like to know if you have rooms that can accomodate us in the main building of your hotel and not the offsite building. And can this be requested? Thank you"
3993,The Tony Hotel South Beach,janet67,New Jersey,Feb 2019,59,56,How long is the walk to the beach? Do they provide beach chairs?
3994,The Tony Hotel South Beach,Beus M,"Debrecen, Hungary",Dec 2018,,,Does the room has hairdryer in it?
3995,The Tony Hotel South Beach,ayannasdad,"Cheektowaga, New York",Sep 2018,32,19,How much is the self parking? And do you have to book that ahead of time?
3996,The Tony Hotel South Beach,320576,"Bridge of Weir, United Kingdom",Sep 2018,107,92,"We are thinking of booking this hotel for a stay in February. Is it a good location? Near bars, restaurants etc but not next door to a night club. Thanks for any help"
3997,The Tony Hotel South Beach,Leah R,,Aug 2018,26,57,Any issues with bed bugs?
3998,The Tony Hotel South Beach,SunTraveller63,"Dallas, Texas",Oct 2017,3,4,"From reading other review, it appears that swimsuits are optional while sunning on the pool deck. I just want to verify that they are optional."
3999,The Tony Hotel South Beach,Gary P,,Sep 2017,5,,What is the address of the 2nd building for this hotel? Which building is the One Bedroom Suite (with separate sitting area) located in? TIA
4000,The Tony Hotel South Beach,Prima D,,Jun 2017,,,"Does this hotel still have cocktail hour with free sangria & mimosas? I saw some reviews about it, but it's not mentioned on their website."
4001,The Tony Hotel South Beach,Adventurer35454,"Greenville, nc",Jun 2017,3,7,Anywhere to store luggage if we arrive prior to check in time?
4002,The Tony Hotel South Beach,Jenna D,"Akron, Ohio",Apr 2017,,,"anyone know how far away this hotel is from the cruise port? -thanks, Jenna"
4003,The Tony Hotel South Beach,Thomas,"Appleton, Wisconsin",Feb 2017,90,33,"Hello, I just recently booked at Couture Deluxe Room for 2 nights in March. I know The Hotel has two buildings. Which building is this type of room in? Thank you.😀"
4004,The Tony Hotel South Beach,KaraGWebb,"Scituate, Massachusetts",Feb 2017,,,Just wondering if there are rooms with 2 beds?
4005,The Tony Hotel South Beach,KaraGWebb,"Scituate, Massachusetts",Feb 2017,,,"Hi any rooms with 2 beds? Heading there with 2 girlfriends for a belated and well deserved getaway, Although ive probably bunked up with both of them in the same bed at some point in time just wondering if there were any rooms with 2 doubles or queens? Thank you"
4006,The Tony Hotel South Beach,Thomas,"Appleton, Wisconsin",Feb 2017,90,33,"I recently used Hotels Quickly to book THE HOTEL thru Trip Advisor. The price is cheaper than other sites. I am a bit worried, I have never heard of Hotels Quickly, are they legit?"
4007,The Tony Hotel South Beach,twilo83,"Sheffield, United Kingdom",Dec 2016,20,14,"Hi, is there any way of contacting the hotel prior to staying for requests, the email on thier wesbite isnt working? thanks"
4008,The Tony Hotel South Beach,Keyontae J,,Nov 2016,,,What's the check in age?
4009,The Tony Hotel South Beach,Dajija,"Gold Coast, Australia",Sep 2016,3,3,"Very interested in this hotel, do the rooms have balconies...thank you Jacki"
4010,The Tony Hotel South Beach,bonnie w,"Orlando, Florida",Jul 2016,71,32,How long will the renovation take to be completed on the pool?...
4011,The Tony Hotel South Beach,Lois S,"Wellington, Florida",Jul 2016,36,4,"hi, was the pool open when you stayed this past week?"
4012,The Tony Hotel South Beach,Mike B,"Boston, Massachusetts",Apr 2016,,,Is there a CVS or grocery store around? Need to buy razors as we are carrying on luggage.
4013,The Tony Hotel South Beach,Mike B,"Boston, Massachusetts",Apr 2016,,,What is the best way to get from Airport to Hotel? How much for taxi?
4014,The Tony Hotel South Beach,Diane M,"Detroit, Michigan",Feb 2016,7,,Are there any rooms with balconies ?
4015,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Does the hotel of south beach provide beach towels or do we have to take our own? Many thanks :)
4016,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is there a yoga class in the hotel of south beach or close to it?
4017,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is the restaurant in The Hotel of South Beach ideal for evening dinner?
4018,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Where is the best place to have breakfast near The Hotel of South Beach?
4019,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is there a tea/coffee machine or kettle in rooms?
4020,The Tony Hotel South Beach,sue s,"Turnersville, New Jersey",Aug 2015,,,How much does parking cost?
4021,The Tony Hotel South Beach,Jill A,"Chicago, Illinois",Aug 2015,,,My husband and I visited a couple of years and are planning a return visit. Is the pool area still European-style sunbathing friendly? Thanks !
4022,The Tony Hotel South Beach,rcarpentier,"Huntsville, Texas",Jun 2015,1,,Do you provide shuttle service to miami airport and to the port
4023,The Tony Hotel South Beach,bonnie w,"Orlando, Florida",May 2015,71,32,Parking for a motorcycle?....how much per day..don't see what type of rooms you have...do you have king size bed?
4024,The Tony Hotel South Beach,gdunnett,"London, United Kingdom",Apr 2015,3,6,"no reply as yet, i wrote: what is the best for wheelchair, I use a large electric wheelchair and need plenty space? 2 people traveling and I need a roll in shower. Please advise TY i would appreciate a rely"
4025,The Tony Hotel South Beach,Olga S,"London, United Kingdom",Apr 2015,38,48,The new ocean front rooms. So they are in a completely separate building and most amenities (pool/dining) are in the other so you'd have to go outside? Also any spas near by? TIA
4026,The Tony Hotel South Beach,Jeannie C,"New York City, New York",Apr 2015,102,,Do any of the rooms have balconies?
4027,The Tony Hotel South Beach,ConciergeGoTo,"Louisville, United States",Feb 2015,34,30,How are the views of the ocean/beach? Also noise levels?
4028,The Tony Hotel South Beach,LauraDiItaly,"Milan, Italy",Feb 2015,1783,493,At what time are checkin / checkout? is there the possibility for a late checkout? Tks
4029,The Tony Hotel South Beach,LauraDiItaly,"Milan, Italy",Nov 2014,1783,493,Does anybody know if (a part for the News Café) are there any other restaurants at WALKING DISTANCE from THE HOTEL? THANKS IN ADVANCE ! laura
4030,The Tony Hotel South Beach,Kkprofil,"Copenhagen, Denmark",Apr 2019,1,,"Hi, we are a family of 1 adult and 1 child (12Y). We are not interested in staying in the building facing towards Ocean Drive. Du you have standard rooms with a queen size bed in your main building? Thank you."
4031,The Tony Hotel South Beach,Nandolopes,"Rio de Janeiro, RJ",Mar 2018,332,113,Does the hotel have valet parking? how much?
4032,The Tony Hotel South Beach,SILVANA M,"Buenos Aires, Argentina",Mar 2018,90,65,Hola! Quisiera saber si reciben paquetes y cual es el costo. Gracias!
4033,The Tony Hotel South Beach,SILVANA M,"Buenos Aires, Argentina",Feb 2018,90,65,Quisiera saber si reciben paquetes y si tiene costo el servicio. Gracias!
4034,The Tony Hotel South Beach,Larissa G,,Nov 2017,,,Is the pool heated?
4035,The Tony Hotel South Beach,Andrea M,,Jun 2017,,,"Olá Viviane, estou com dúvida. Fiz as minhas reservas através das confirmações ; 150024 e 150025 PELO BOOKING Na seleção de quartos os mesmos acomodariam total de hóspedes. 4 adultos e 3 crianças. E na reserva veio apenas 2 adultos para cada quarto. A pergunta é vou conseguir acomodar todos nos dois quartos por uma noite apenas. Muito obrigada Andréa."
