id,hotel_name,user,city,date,contrib,help_votes,question
911,Emporio Cancun,Jadyn S,"Mason City, Iowa",Feb 2021,,,What is the minimum check in age for the resort? If a group of 4 friends were 18 and 19 years old would they be able to check in?
912,Emporio Cancun,Amber O,,Jan 2021,36,,"You said only “ Junior suites” had fridge and microwave, what do you consider a “ Junior suite” I have a reservation under a deluxe room. Also, do you have adjoining rooms?"
913,Emporio Cancun,Tour60293569735,,Jan 2021,,,Do the hotel rooms have a small fridge and microwave?
914,Emporio Cancun,Ricardo,"Huntsville, Alabama",Dec 2020,,,Can you upgrade a room if don’t like the one offered?
915,Emporio Cancun,Luis,,Oct 2020,,,does the all inclusive include unlimited alcohol beverages and food at the restaurants or is there any hidden fees to pay? I got the all inclusive package and was trying to see what it includes and if there is any hidden fees. also does the room come with a stocked up mini bar?
916,Emporio Cancun,Desire F,"Opa Locka, Florida",Oct 2020,3,1,"Hello, my family and I are planning a trip to this resort. Is it still under construction?"
917,Emporio Cancun,Linnice P,,Oct 2020,,,Is the Pool open. Read Reviews what amunities are not available
918,Emporio Cancun,guerosma,"San Miguel de Allende, Mexico",Sep 2020,1,,Is breakfast included with hotel room? Ko
919,Emporio Cancun,Nikki D,"Oklahoma City, Oklahoma",Jul 2020,119,33,Are masks required at all times by guests or just during the check in process? I have asthma and do not want to wear a mask at all times if I don’t have to. Thank you!
920,Emporio Cancun,Josie R,"Houston, Texas",Jun 2020,,,Cuanto sale por 7 noches en dolRes
921,Emporio Cancun,Josie R,"Houston, Texas",Jun 2020,,,Cuanto sale por 7 noches en dolares
922,Emporio Cancun,pebbles2_13,"Bundoran, Ireland",May 2020,75,183,"Hi there, Could you please advise are there lifts to all floors at the hotel. Checking it out for Christmas 2020, and we both have walking difficulties. Thank you all in advance."
923,Emporio Cancun,Pedro C,,Jan 2020,,,Does this resort automatically offer transportation to and from the airport? it does not give me the option to add it before check out
924,Emporio Cancun,FarAway30591304494,,Sep 2019,,,"Hi, what is the email address for your hotel? I’ve done booking for stay in April 2020 and I have send you email on reservaciones@hotelesemporio to confirm my booking and make some special request. It has been 2 days but I haven’t received any response.. can you please check?"
925,Emporio Cancun,FarAway30591304494,,Sep 2019,,,"Hi, have you got renovations work going? When is it going to finish by?"
926,Hotel Krystal Grand Cancun,Isabel M,,Jun 2022,,,Is the Kids club open now? I know it wasn't open 10 months ago. I have a 3 and 6 year old.
927,Hotel Krystal Grand Cancun,Sydney Q,,May 2022,,,How much is the deposit for a 4 night stay in a deluxe partial ocean view king room for 2 adults?
928,Hotel Krystal Grand Cancun,Melissa G,,Apr 2022,,,"Many questions regarding Krystal Grand. What is the cost to upgrade to Altitude? Room with balcony, ocean view? Also, are we allowed to bring pool floaties to the pools? Pants required for me. At any of the restaurants? Thank you"
929,Hotel Krystal Grand Cancun,Jesus A,"San Pedro Garza Garcia, Mexico",Mar 2022,9,7,Tienen day pass? Y cuál es el costo ?
930,Hotel Krystal Grand Cancun,Chloe F,,Mar 2022,,,What time does the bar close and is there a limit on drink or time with all inclusive?
931,Hotel Krystal Grand Cancun,Jazzie,,Feb 2022,,,For the altitude rooms .. are the altitude oceanfront rooms located in the altitude tower? We are looking to book altitude ocean view but can’t find the difference between the oceanfront and the ocean view altitude. Pictures would be awesome!
932,Hotel Krystal Grand Cancun,MyungJu Lee,,Feb 2022,6,,I want to know customer service department email address.
933,Hotel Krystal Grand Cancun,Kory R,,Feb 2022,,,If I dont want to do all inclusive can meals be purchased at the hotel if and when we do want to eat a meal there?
934,Hotel Krystal Grand Cancun,babi0628,"Mosonmagyarovar, Hungary",Jan 2022,95,6,"Wonderful vacation in Cancun. The Krystal Grand Cancun Hotel is perfectly located. Flexible, friendly, helpful and guest-oriented staff. Among whom I would mention Omar and Jennifer from the central restaurant. As well as Valeria from the reception and Christian from the Italian restaurant. Wonderful and plentiful food selection. Excellent value for money. The beach is beautiful, clean and tidy. A wealth of entertainment is available nearby. I can only recommend it to everyone."
935,Hotel Krystal Grand Cancun,Jessica r,,Jan 2022,,,Does this hotel have PCR testing available on site?
936,Hotel Krystal Grand Cancun,Kathleen B,,Jan 2022,1,1,Are men required to wear long pants at any of the restaurants?
937,Hotel Krystal Grand Cancun,Gina F,"Braintree, Massachusetts",Dec 2021,,,"Hi, the deluxe rooms are all inclusive right?"
938,Hotel Krystal Grand Cancun,jodes,,Dec 2021,,,Are the pools heated?
939,Hotel Krystal Grand Cancun,ElGringoViajero,"Orange County, California",Dec 2021,337,178,"Hi, I have three questions. (1) Is the fitness center open? (2) Are the pools currently heated? (3) Do you have a laundry services? Thanks!"
940,Hotel Krystal Grand Cancun,Mo T,,Nov 2021,,,How’s the beach? Safe to swim? Is there seaweed?
941,Hotel Krystal Grand Cancun,Page K,,Nov 2021,,,My family of 14 adults is considering staying at Krystal Grand Punta hotel but 3 are not vaccinated. Do you need to be fully vaccinated to stay at this resort?
942,Hotel Krystal Grand Cancun,Bill C,,Nov 2021,,,Cost of wedding 40 attending..
943,Hotel Krystal Grand Cancun,Bill C,,Nov 2021,,,Who do I talk with to book a wedding. Thank you
944,Hotel Krystal Grand Cancun,Nilofar,"Coquitlam, Canada",Nov 2021,,,"Hi, does Krystal Grand Cancun offer PCR Testing onsite at the resort? How much does it cost?"
945,Hotel Krystal Grand Cancun,Kunnyhunny,"Calgary, AB",Nov 2021,27,18,I have a lot of questions as their website is not very informative. I'm staying in the Altitude tower for 1 wk in January. What kind of nightly entertainment do they offer? I know Tuesday is Michael Jackson show and that's all I know. Do they have Kayaks or SUP? How do I make reservations for dinner? How much to reserve a cabana and what is included? Yoga? Beach Volleyball? How much for a PCR test? Thank you in advance.
946,Hotel Krystal Grand Cancun,Tina K,"Houston, Texas",Nov 2021,,,"To whom it may concern, I was able to book 4 rooms in Krystal Grand Cancun in the Priceline express deal and asked if the deal was an all-inclusive one and the person in the Priceline said yes it is an all-inclusive one but when I got back to make sure that it is an all-inclusive one, another Priceline customer service agent said no it is not. So my question now is can I upgrade to an all-inclusive if the booking I got was hotels only and how much will it cost for 8 adults for 4 nights from Dec 24-28? thanks. Mrs. King"
947,Hotel Krystal Grand Cancun,Tina K,"Houston, Texas",Nov 2021,,,"To whom it may concern, I was able to book 4 rooms in Krystal Grand Cancun in the Priceline express deal and asked if the deal was an all-inclusive one and the person in the Priceline said yes it is an all-inclusive one but when I got back to make sure that it is an all-inclusive one, another Priceline customer service agent said no it is not. So my question now is can I upgrade to an all-inclusive if the booking I got was hotels only and how much will it cost for 8 adults for 4 nights from Dec 24-28? thanks. Mrs. King"
948,Hotel Krystal Grand Cancun,Catherine B,"Ottawa, Canada",Nov 2021,1,3,"Is dinner at El Mortero part of the all-inclusive again ? We went in August 2021 and it was not, unfortunately. We are thinking of coming back this Winter. Also, is the beach bar fixed (KBar) ? I believe it was destroyed by the last hurricane."
949,Hotel Krystal Grand Cancun,Nicole B,,Oct 2021,,,I read that taxes and gratuity is included in the all inclusive option. Is it customary to tip anyway beyond that? Thanks!
950,Hotel Krystal Grand Cancun,Pamela F,"Minnetonka, Minnesota",Oct 2021,3,,"Are we able to get a COVID-19 test at this hotel so that we are able to return to the United States? And if so, is it free or is there a charge?"
951,Hotel Krystal Grand Cancun,Aida A,"Dearborn, Michigan",Aug 2021,,,Hello please reply to my last question
952,Hotel Krystal Grand Cancun,Aida A,"Dearborn, Michigan",Aug 2021,,,Hi it says today is my last day to change or cancel booking but I wanted to know if I can just change the days not cancel just change
953,Hotel Krystal Grand Cancun,Catherine B,"Ottawa, Canada",Aug 2021,1,3,Bonjour! We have a booking for an Altitude Corner Suite. Is there an Nespresso brand machine in the room? Thx :)
954,Hotel Krystal Grand Cancun,Aida A,"Dearborn, Michigan",Aug 2021,,,Hi I wanted to ask if I can change my booking to all inclusive I recently booked but with just breakfast but now I wanted to ask if it’s okay if you guys can change it to all inclusive
955,Hotel Krystal Grand Cancun,Anelson614,"Albert Lea, Minnesota",Aug 2021,,,Does the Altitude Tower have any dedicated adult only restaurants?
956,Hotel Krystal Grand Cancun,Elcm514,"Auburn Hills, Michigan",Jul 2021,,,"Is the kids club open now? Also, what is the age range? We have a three-year-old and are looking for a hotel with the kids club, thank you"
957,Hotel Krystal Grand Cancun,meliss_10,Los Angeles,Jul 2021,26,3,Do the two double bed Altitude rooms have ocean view?
958,Hotel Krystal Grand Cancun,Laura M,"Lima, Peru",May 2021,1,3,I am planning to make a marry ceremony in your place could you please give me an email to contact you pkease
959,Hotel Krystal Grand Cancun,Tiger,California,May 2021,,,Our family are going to stay at Krystal Grand Cancun with Breakfast Package in June. Can our kid go to the Kids club with fees? Thank you.
960,Hotel Krystal Grand Cancun,Tiger,California,May 2021,,,Our family are going to stay at Krystal Grand Cancun in June with Breakfast package. Can our son attend the Kids Club program with extra fees if he wants? Thank you.
961,Hotel Krystal Grand Cancun,Hyori K,,May 2021,1,,Is there an ocean front view among the corner suite rooms? Not partial ocean room.
962,Hotel Krystal Grand Cancun,Voyage638315,"Bowling Green, Kentucky",May 2021,,,How can I see menus for the restaurants? Also Is room service available 24/7?
963,Hotel Krystal Grand Cancun,Friendlysky78,"Henderson, Nevada",Apr 2021,20,13,I’m staying at the hotel in May but I have friends staying at another property can they get day passes and if so how much?
964,Hotel Krystal Grand Cancun,tjmYork_PA,"York, Pennsylvania",Jan 2021,68,16,Does anyone have current pictures of the beach area?
965,Hotel Krystal Grand Cancun,Departure01991304085,,Jan 2021,,,What type of beer and liquor is served and how many pools? Thanks
966,Hotel Krystal Grand Cancun,Bianca Z,"Bucharest, Romania",Jan 2021,1,,"Hello, does the all-inclusive meal plan grant you access to all of the restaurants? Also, how many restaurants are there exactly? Thank you!"
967,Hotel Krystal Grand Cancun,Alfonso F,,Dec 2020,,,Cual es la edad mínima para check in ?
968,Hotel Krystal Grand Cancun,Jus Parker,"Wilmington, Delaware",Nov 2020,5,5,Is this hotel all inclusive?
969,Hotel Krystal Grand Cancun,Rebekah A,"Elyria, Ohio",Oct 2020,,,Who do I contact about this resort? I have tried to email the hotel multiple times and no one has gotten back to me. I have a stay coming up in November and I have lots of questions.
970,Hotel Krystal Grand Cancun,Rebekah A,"Elyria, Ohio",Oct 2020,,,Is the Krystal grande the same resort as reflect cancun resort and spa? Also what food and drink is included in the all inclusive?
971,Hotel Krystal Grand Cancun,theresalamppa,"Grand Forks, North Dakota",Sep 2020,15,3,Hello Wondering if this resort has hot tubs around the pool area and if food is served at the pools?
972,Hotel Krystal Grand Cancun,Chrissyrox,"Chicago, Illinois",Jul 2020,51,13,Is everything at the resort open restaurant and bar wise?
973,Hotel Krystal Grand Cancun,IGarrett732,"Linwood, New Jersey",Jul 2020,191,8,"How are the views in the ""regular"" altitude king suite's? Not the ocean front ones."
974,Hotel Krystal Grand Cancun,Cuba B,"Aldergrove, Canada",Jul 2020,152,112,"Hi there, are masks required? I have seen other resorts saying they are, and I will not book at a place that requires self harm or social distancing/conditioning. Thank you in advance."
975,Hotel Krystal Grand Cancun,Doug O,,Jun 2020,14,54,Is the resort open at this time. And running normal
976,Dreams Vista Cancun Golf & Spa Resort,Guy H,"Barrie, Canada",Jul 5,83,49,How expensive is golf at the course beside resort
977,Dreams Vista Cancun Golf & Spa Resort,Mel A,Canada,Jun 2022,,,Are the preferred club suites and deluxe ocean suites on the same floor.. We are trying to book 2 separate rooms - the preferred for the adults and deluxe for kids... need to ensure they are close together...
